,id,title,original_language,release_date,genre_ids,popularity,vote_average,vote_count
18123,426285,Fullmetal Alchemist,ja,2017-12-01,"[28, 14, 878]",19.921,5.3,440
18124,257874,Beneath,en,2013-10-08,[27],19.165,5.4,122
18125,184341,Hands of Stone,en,2016-08-26,[18],19.168,6.3,302
18126,28324,Emanuelle and the Last Cannibals,it,1977-10-21,"[12, 27]",18.91,4.9,75
18127,13012,Felon,en,2008-07-17,"[28, 80, 18, 9648]",15.662,7.2,682
18128,693158,Proximity,en,2020-05-15,"[878, 18]",16.682,6.3,146
18129,273511,Ghost of Goodnight Lane,en,2014-06-10,"[27, 35]",18.265,5.3,20
18130,11979,Queen of the Damned,en,2002-02-10,"[18, 14, 27]",18.91,6.0,834
18131,532671,The Prodigy,en,2019-02-06,"[27, 53]",18.321,6.2,835
18132,11870,Big Fat Liar,en,2002-02-08,"[10751, 35, 12]",15.409,5.8,681
18133,11845,Intimacy,en,2001-01-20,"[10749, 18, 14]",18.408,6.4,432
18134,205,Hotel Rwanda,en,2004-03-04,"[18, 36, 10752]",16.608,7.7,2341
18135,12481,The Big Boss,zh,1971-10-03,[28],20.406,7.2,557
18136,206563,Trash,pt,2014-10-09,"[12, 80, 18, 53]",17.91,7.1,518
18137,628914,Queenpins,en,2021-08-26,"[35, 80]",24.779,6.5,230
18138,662244,Fantastic Beasts: A Natural History,en,2022-02-27,[99],19.559,7.3,18
18139,479040,Acts of Violence,en,2018-01-12,[28],16.664,5.8,343
18140,4643,The Guardian,en,2006-09-28,"[18, 28]",18.406,7.1,1233
18141,334532,100 Streets,en,2016-11-11,[18],20.412,6.2,132
18142,12903,Scooby-Doo! and the Goblin King,en,2008-09-23,"[16, 9648, 35, 10751, 12, 14, 10402]",21.156,7.9,195
18143,521,Dial M for Murder,en,1954-05-29,"[80, 53]",20.155,8.0,2047
18144,130925,Partysaurus Rex,en,2012-09-14,"[10751, 16, 35, 14]",16.407,7.2,386
18145,17663,Anne of Green Gables,en,1985-12-01,"[10751, 18]",19.153,8.1,202
18146,11683,Land of the Dead,en,2005-06-18,"[27, 53, 18]",23.154,6.2,1258
18147,166747,Monster High: Friday Night Frights,en,2012-07-13,"[16, 10751]",17.906,7.7,105
18148,9607,Super Mario Bros.,en,1993-05-28,"[12, 35, 10751, 878]",18.9,4.2,935
18149,13253,Futurama: Bender's Game,en,2008-11-03,"[16, 35, 878, 10770]",14.401,6.9,416
18150,345915,Once Upon a Time in Venice,en,2017-06-08,"[28, 35, 53, 9648]",22.658,5.2,526
18151,156708,Afternoon Delight,en,2013-08-30,"[35, 18]",16.403,5.8,175
18152,449664,Escape Room,en,2017-09-14,"[27, 53]",20.908,4.5,598
18153,291549,Assassination,ko,2015-07-22,"[28, 18]",24.724,7.3,180
18154,224141,Into the Woods,en,2014-12-24,"[14, 35]",20.603,5.8,3885
18155,10951,Gorgeous,cn,1999-02-12,"[12, 28, 35, 10749]",23.049,6.2,273
18156,12309,Bachelor Party,en,1984-06-29,[35],21.398,6.3,525
18157,21057,Ocean Waves,ja,1993-05-05,"[10749, 16, 18, 10770]",23.397,6.4,638
18158,11096,Hide and Seek,en,2005-01-27,"[27, 9648]",18.397,6.4,1323
18159,437068,A Taxi Driver,ko,2017-08-02,"[28, 18, 36]",24.655,8.1,687
18160,9208,Broken Arrow,en,1996-02-09,[28],16.645,6.0,1219
18161,585077,Children of the Sea,ja,2019-06-07,"[16, 14, 12, 9648]",20.91,7.2,240
18162,11259,Far and Away,en,1992-05-22,"[12, 18, 10749, 37]",19.395,6.7,997
18163,384756,Rabid,en,2019-12-13,"[878, 27]",23.912,5.5,131
18164,292040,Spooks: The Greater Good,en,2015-04-11,"[53, 28]",22.15,6.0,489
18165,168676,Company of Heroes,en,2013-02-25,"[10752, 18]",21.648,5.3,104
18166,763329,Red Rocket,en,2021-12-10,"[35, 18]",16.22,6.9,191
18167,85872,Le Chef,fr,2012-03-07,[35],17.147,6.2,483
18168,14412,Body Heat,en,1981-08-28,"[80, 53, 10749]",17.893,7.1,422
18169,13342,Fast Times at Ridgemont High,en,1982-08-13,[35],21.393,6.8,968
18170,8844,Jumanji,en,1995-12-15,"[12, 14, 10751]",18.568,7.2,9139
18171,406,La Haine,fr,1995-05-31,[18],18.692,8.1,3084
18172,6557,27 Dresses,en,2008-01-10,"[35, 10749]",18.094,6.4,2746
18173,387808,Purpose of Hiking,ko,2016-03-03,"[18, 10749]",16.958,3.5,2
18174,419704,Ad Astra,en,2019-09-17,"[878, 18]",16.554,6.1,5514
18175,9276,The Faculty,en,1998-12-25,"[27, 878]",21.841,6.5,1543
18176,39256,Godzilla 1985,ja,1985-07-26,"[28, 878, 53]",14.389,6.7,129
18177,532639,Pinocchio,en,2022-09-08,"[14, 12, 10751, 35]",18.381,0.0,0
18178,10466,The Money Pit,en,1986-03-26,"[35, 10749]",17.488,6.5,901
18179,599,Sunset Boulevard,en,1950-08-10,[18],15.839,8.4,2004
18180,449992,The Night Comes for Us,id,2018-10-05,"[28, 53, 80]",21.899,6.8,526
18181,247136,The Temptation of Kimono,ja,2009-03-27,"[18, 10749]",15.039,3.5,5
18182,1542,Office Space,en,1999-02-19,[35],16.338,7.4,2363
18183,538207,We Die Young,en,2019-05-09,"[18, 28, 80, 53]",20.151,6.9,232
18184,58151,Fright Night,en,2011-08-18,"[27, 35]",17.389,6.2,1599
18185,665828,Bigbug,fr,2022-02-11,"[878, 35]",21.739,5.2,262
18186,44363,Frozen,en,2010-02-05,[53],23.139,5.9,1512
18187,43960,Drake & Josh Go Hollywood,en,2006-01-06,"[10770, 10751, 35, 12, 80, 18, 10402]",15.888,7.2,174
18188,9456,The Crow: Salvation,en,2000-10-31,"[28, 53, 80, 14, 9648]",19.887,5.4,251
18189,16314,3 Ninjas,en,1992-08-07,"[10751, 28, 12, 35]",19.385,5.8,362
18190,1700,Misery,en,1990-11-30,"[18, 53]",22.885,7.7,3731
18191,794,The Omen,en,1976-06-06,"[27, 53]",19.634,7.4,1561
18192,10312,Patch Adams,en,1998-12-25,"[35, 18]",22.084,7.3,2766
18193,9753,Survival Island,en,2006-05-05,"[53, 9648, 18, 10749]",23.385,5.1,178
18194,336560,Lake Placid vs. Anaconda,en,2015-04-25,"[28, 27]",21.388,5.4,154
18195,410117,Lady Macbeth,en,2016-12-12,[18],20.64,6.6,611
18196,429471,Captive State,en,2019-03-15,[878],23.395,5.6,941
18197,109491,Beautiful Creatures,en,2013-02-13,"[14, 18, 10749]",24.552,6.0,2584
18198,152,Star Trek: The Motion Picture,en,1979-12-07,"[878, 12, 9648]",21.13,6.5,1358
18199,943333,Byomkesh Hotyamancha,bn,2022-08-10,[9648],12.138,0.0,0
18200,480681,An Affair,no,2018-10-05,[18],16.572,5.4,31
18201,1921,Sweet November,en,2001-02-16,"[18, 10749]",18.731,6.8,1088
18202,153,Lost in Translation,en,2003-09-18,"[35, 18, 10749]",18.98,7.4,6085
18203,325789,The Infiltrator,en,2016-07-13,"[80, 18, 53]",15.886,6.6,1437
18204,2525,The Bible: In the Beginning...,en,1966-09-28,"[18, 10751]",19.628,7.3,187
18205,334,Magnolia,en,1999-12-10,[18],23.628,7.7,2850
18206,12122,Village of the Damned,en,1995-04-28,"[53, 27, 878]",24.377,6.0,643
18207,346709,Line of Duty,en,2019-12-25,"[53, 80]",17.894,6.0,230
18208,406429,League of Gods,zh,2016-07-28,"[28, 14]",23.132,5.5,100
18209,16320,Serenity,en,2005-09-23,"[878, 28, 12, 53]",19.327,7.4,2921
18210,11081,Taking Lives,en,2004-03-19,"[80, 53]",20.125,6.4,1293
18211,140818,Ragnarok,no,2013-01-01,"[28, 12]",19.877,5.6,176
18212,15379,Missing in Action,en,1984-11-16,"[28, 12, 53, 10752]",18.373,5.7,356
18213,14254,The Uninvited,en,2009-01-30,[27],22.625,6.5,1235
18214,620725,Jexi,en,2019-10-10,[35],24.089,6.9,966
18215,449574,Godzilla: Planet of the Monsters,ja,2017-11-17,"[28, 12, 878, 16]",22.382,6.3,369
18216,309886,Blood Father,en,2016-08-11,"[28, 53, 18]",22.377,6.2,1298
18217,16219,Gladiator,en,1992-03-06,"[28, 18]",17.37,7.5,240
18218,334541,Manchester by the Sea,en,2016-11-18,[18],24.454,7.5,4942
18219,10543,Fear,en,1996-04-12,[53],20.62,6.3,593
18220,20077,The Batman vs. Dracula,en,2005-10-18,"[16, 28, 14, 9648]",17.321,7.0,266
18221,2005,Sister Act,en,1992-05-28,"[10402, 35]",22.369,6.8,2650
18222,1008033,あいたくて あいたくて あいたくて,ja,2022-08-13,[10749],24.436,0.0,0
18223,73935,Vamps,en,2012-08-25,"[35, 10749, 27]",22.872,5.3,229
18224,726664,Fearless,en,2020-08-14,"[10751, 16, 35]",22.803,6.1,97
18225,389053,The Do-Over,en,2016-05-27,"[28, 12, 35]",16.125,5.7,1278
18226,11850,Invasion of the Body Snatchers,en,1978-12-19,"[27, 9648, 878]",16.868,7.2,780
18227,32823,Get Him to the Greek,en,2010-06-04,"[12, 35, 10402]",22.57,6.0,1466
18228,122126,The Concubine,ko,2012-06-06,[18],19.821,5.9,65
18229,158445,Miracle in Cell No. 7,ko,2013-01-23,"[18, 35]",18.371,8.0,346
18230,218329,Breakout,en,2013-09-04,"[28, 53]",22.35,4.5,66
18231,714375,Fatal Affair,en,2020-07-16,[53],17.389,5.8,245
18232,6435,Practical Magic,en,1998-10-16,"[10749, 35, 14]",24.366,6.7,1197
18233,375848,The Simpsons 20th Anniversary Special - In 3D! On Ice!,en,2010-01-10,[99],15.818,6.7,15
18234,14451,Dead Snow,no,2009-01-09,"[27, 35]",18.367,6.0,900
18235,861072,Don't Make Me Go,en,2022-06-13,[18],15.788,7.6,62
18236,421285,Draug,sv,2018-10-10,"[27, 36, 14]",18.577,5.4,15
18237,592041,Dirty Work,en,2018-02-03,"[10749, 18]",10.459,3.6,5
18238,19204,The Beyond,it,1981-04-29,[27],10.457,6.9,412
18239,13994,Romance & Cigarettes,en,2005-09-13,"[35, 10402, 10749]",16.116,5.9,107
18240,608813,In Full Bloom,en,2019-06-19,"[28, 18]",19.199,6.9,69
18241,64807,Grudge Match,en,2013-12-25,[35],24.368,6.0,1088
18242,651070,A Fall from Grace,en,2020-01-17,"[18, 14, 53]",17.417,7.1,786
18243,6589,Underdog,en,2007-08-03,"[10751, 28, 12, 35, 14]",16.615,5.4,575
18244,180863,T2 Trainspotting,en,2017-01-27,"[80, 18]",17.62,6.9,2703
18245,71859,We Need to Talk About Kevin,en,2011-09-28,"[18, 53]",17.614,7.6,2312
18246,38778,Dinner for Schmucks,en,2010-07-30,[35],24.368,5.6,1482
18247,739405,Operation Fortune: Ruse de Guerre,en,,"[28, 53, 35]",21.86,0.0,0
18248,10185,The Midnight Meat Train,en,2008-08-07,"[27, 9648, 14]",18.861,6.1,842
18249,38167,Eat Pray Love,en,2010-08-12,"[18, 10749]",18.862,6.2,2055
18250,517764,The Farm,en,2019-04-19,[27],22.373,5.3,189
18251,15544,Extreme Movie,en,2008-12-05,[35],17.39,4.6,138
18252,189715,Jan Dara: The Finale,th,2013-02-07,"[18, 10749]",20.032,5.4,14
18253,464305,One Piece: Take Aim! The Pirate Baseball King,ja,2004-03-06,"[35, 16, 14]",12.319,6.9,7
18254,788210,V.C. Andrews' Pearl in the Mist,en,2021-03-21,"[10770, 18]",15.433,7.6,28
18255,11006,Smokey and the Bandit,en,1977-05-26,"[28, 12, 35]",11.857,6.9,550
18256,516850,The Mermaid: Lake of the Dead,ru,2018-07-12,"[27, 14, 10749]",20.318,6.2,266
18257,9008,The Insider,en,1999-03-10,"[18, 53]",17.058,7.5,1460
18258,12144,The Land Before Time,en,1988-11-18,"[10751, 16, 12]",16.606,7.1,2156
18259,405755,So Young 2: Never Gone,zh,2016-07-08,"[35, 18, 10749]",15.663,6.8,35
18260,8409,A Man Apart,en,2003-04-04,"[28, 18]",23.606,6.1,722
18261,732721,Combat Wombat,en,2020-10-15,"[16, 28, 35]",17.162,6.8,26
18262,10673,Wall Street,en,1987-12-10,"[80, 18]",17.854,7.2,1672
18263,79379,Book of Dragons,en,2011-11-15,"[14, 16, 28, 35, 10751]",15.106,6.6,132
18264,428449,A Ghost Story,en,2017-04-24,"[18, 14]",15.861,7.1,1918
18265,168,Star Trek IV: The Voyage Home,en,1986-11-26,"[878, 12]",16.853,7.2,1157
18266,688258,Occupation: Rainfall,en,2021-10-15,"[878, 28]",18.815,6.4,80
18267,9425,Soldier,en,1998-10-23,"[878, 28]",18.354,6.4,640
18268,9406,An American Werewolf in Paris,en,1997-05-29,"[27, 35]",18.854,6.0,538
18269,358632,Typhoon Noruda,ja,2015-06-05,"[878, 16]",20.108,6.2,25
18270,22160,Against All Odds,en,1984-03-02,"[28, 12, 80, 18, 10749, 53]",17.852,5.7,139
18271,430354,Bushwick,en,2017-07-30,"[53, 28]",24.283,5.1,380
18272,551,The Poseidon Adventure,en,1972-12-13,"[28, 12, 53]",22.352,7.1,666
18273,9963,Premonition,en,2007-02-08,"[53, 18, 9648]",14.603,6.3,1288
18274,134411,Snitch,en,2013-02-21,"[53, 18, 28]",19.755,6.1,2054
18275,9768,Cry-Baby,en,1990-04-05,"[35, 10402, 10749]",18.351,6.6,1296
18276,10331,Night of the Living Dead,en,1968-10-04,"[27, 53]",15.552,7.7,1889
18277,487672,Reign of the Supermen,en,2019-01-13,"[878, 16, 28]",24.27,7.1,499
18278,19086,Delta Force 2: The Colombian Connection,en,1990-08-24,[28],14.85,5.3,140
18279,10035,100 Girls,en,2000-09-01,"[35, 18, 10749]",20.351,5.8,369
18280,805,Rosemary's Baby,en,1968-06-12,"[18, 27, 53]",20.301,7.8,3163
18281,6404,Nosferatu the Vampyre,de,1979-01-17,"[18, 27]",19.348,7.4,618
18282,383140,Weaponized,en,2016-03-01,"[53, 28, 878]",21.445,3.8,28
18283,37265,All Ladies Do It,it,1992-02-21,"[35, 18]",24.248,4.5,280
18284,321697,Steve Jobs,en,2015-10-09,"[18, 36]",17.854,6.8,3644
18285,575299,Fidelity,ru,2019-10-31,[18],20.614,6.9,180
18286,368304,LEGO Marvel Super Heroes: Avengers Reassembled!,en,2015-11-16,"[10751, 16]",18.513,6.5,97
18287,4255,The Party at Kitty and Stud's,en,1970-02-10,"[35, 18]",24.067,3.1,49
18288,866343,Torcidos,es,2021-08-27,[27],15.55,5.6,5
18289,6075,Carlito's Way,en,1993-11-10,"[80, 53, 18]",14.697,7.8,2561
18290,74018,A Cinderella Story: Once Upon a Song,en,2011-09-05,"[35, 10751, 10749]",16.599,6.4,934
18291,9986,Charlotte's Web,en,2006-12-07,"[35, 10751, 14]",16.598,6.2,1180
18292,6933,One Missed Call,en,2008-01-04,"[27, 9648, 53]",20.098,5.4,637
18293,583081,Warning,en,2021-10-22,[878],18.92,5.1,67
18294,1574,Chicago,en,2002-12-10,"[35, 80, 18]",20.847,7.1,2170
18295,618200,Pipeline,ko,2021-05-26,"[80, 12]",18.688,7.2,10
18296,503616,Second Act,en,2018-11-22,"[10749, 35]",19.109,6.4,1039
18297,203833,The Book Thief,en,2013-11-08,[18],20.101,7.5,3876
18298,567646,Extreme Job,ko,2019-01-23,"[28, 35, 80]",21.358,7.0,165
18299,6878,Homeward Bound: The Incredible Journey,en,1993-02-03,"[12, 35, 18, 10751]",23.195,6.9,825
18300,3635,Girl with a Pearl Earring,en,2003-12-12,"[18, 10749]",18.346,6.6,1163
18301,170522,Asterix: The Mansions of the Gods,fr,2014-11-26,"[16, 35, 12, 10751]",24.221,6.8,1111
18302,31947,King Kong Lives,en,1986-12-19,"[14, 28, 12]",22.595,5.2,152
18303,9822,Mighty Joe Young,en,1998-12-25,"[12, 10751, 28, 14]",19.096,6.2,675
18304,112949,Safe Haven,en,2013-02-07,"[10749, 53]",22.798,7.3,2074
18305,14854,Lone Wolf McQuade,en,1983-04-15,"[28, 80]",15.343,6.6,264
18306,9411,Fallen,en,1998-01-16,"[80, 18, 28, 53, 27]",20.594,6.7,1089
18307,146223,Closed Circuit,en,2013-08-28,"[9648, 18, 80, 53]",21.847,6.0,377
18308,11170,We Are Marshall,en,2006-12-12,"[18, 36]",24.095,6.9,555
18309,2018,The Wedding Planner,en,2001-01-26,"[35, 10749]",16.594,5.9,1421
18310,974772,The Fallen Bridge,zh,2022-08-13,[18],24.196,0.0,0
18311,114955,Let It Shine,en,2012-06-15,"[10751, 10402, 10770]",13.846,6.9,259
18312,11152,The Ruins,en,2008-04-02,[27],19.844,5.9,892
18313,22371,Minutemen,en,2008-02-29,"[10751, 10770, 35, 878, 12]",18.544,5.7,196
18314,25523,The Ghost of Lord Farquaad,en,2003-05-23,"[14, 16, 35, 10751, 12]",14.593,6.0,201
18315,286532,A Merry Friggin' Christmas,en,2014-11-07,[35],14.485,5.2,181
18316,596793,La bestia,es,1995-01-01,[28],18.211,4.3,4
18317,436274,Radius,en,2017-07-17,"[53, 18, 27]",22.35,6.6,487
18318,900887,"Diego, The Last Goodbye",es,2021-11-25,[99],14.473,6.0,2
18319,278698,Avatar Spirits,en,2010-06-22,[99],16.204,8.8,12
18320,96984,Pleasure Shop on the Avenue,it,1979-02-20,[53],14.361,4.9,9
18321,25318,Escape from Sobibor,en,1987-04-12,"[18, 53, 10770, 10752]",24.179,7.4,151
18322,336004,Heist,en,2015-11-13,[28],22.347,6.1,784
18323,157354,Fruitvale Station,en,2013-07-26,[18],20.294,7.4,1049
18324,405177,"Where'd You Go, Bernadette",en,2019-08-16,"[18, 35]",16.106,6.7,515
18325,401905,Fahrenheit 451,en,2018-05-12,"[18, 878, 53]",18.1,5.4,703
18326,502033,Sound of Metal,en,2020-11-20,"[18, 10402]",17.618,7.8,1870
18327,800,The Young and the Damned,es,1950-12-09,"[80, 18]",16.09,8.0,363
18328,10471,Next Friday,en,2000-01-12,[35],17.84,6.4,442
18329,15060,Futurama: Into the Wild Green Yonder,en,2009-02-23,"[16, 35, 878, 10770]",16.34,7.0,412
18330,18183,Like Water for Chocolate,es,1992-04-16,"[18, 10749]",19.587,7.2,376
18331,20856,Aliens in the Attic,en,2009-07-31,"[12, 35, 10751, 14, 878]",24.144,5.6,849
18332,9035,Slither,en,2006-03-31,"[27, 878, 35]",21.339,6.5,1160
18333,321342,Slugterra: Slug Fu Showdown,en,2015-02-10,[16],11.992,6.9,5
18334,398175,Brawl in Cell Block 99,en,2017-09-23,"[28, 80, 53]",19.045,7.0,1076
18335,795811,Wheel of Fortune and Fantasy,ja,2021-04-11,"[18, 10749]",17.123,6.9,150
18336,525661,Bombshell,en,2019-12-13,"[18, 36]",23.503,6.8,2466
18337,359412,Marauders,en,2016-07-01,"[28, 80, 53]",17.842,5.8,505
18338,8869,Eight Legged Freaks,en,2002-07-17,"[28, 35, 27, 53]",18.835,5.7,960
18339,11188,Ring of the Nibelungs,en,2004-11-19,"[28, 12, 14, 10770]",21.085,6.3,105
18340,14830,Doctor Strange,en,2007-08-14,"[28, 16, 14, 878]",18.585,6.9,269
18341,333545,Road Wars,en,2015-05-05,"[878, 28]",17.278,3.7,23
18342,865370,The Last Mark,en,2022-02-25,"[28, 53]",17.064,8.3,14
18343,250574,Creep,en,2014-06-23,[27],20.837,6.4,1067
18344,350650,Doraemon: Nobita and the Space Heroes,ja,2015-03-07,"[35, 16, 10751, 12, 878, 14]",17.516,6.2,56
18345,16394,Winnie the Pooh: Springtime with Roo,en,2004-03-09,"[10751, 16]",22.581,6.7,127
18346,7249,Futurama: Bender's Big Score,en,2008-03-05,"[16, 35, 878, 10770]",17.082,7.4,505
18347,550201,The Pool,th,2018-09-27,"[53, 27]",23.091,5.9,169
18348,747440,Caged Birds,de,2022-01-21,"[18, 80]",18.231,6.0,2
18349,5915,Into the Wild,en,2007-09-11,"[12, 18]",22.33,7.8,8385
18350,10199,The Tale of Despereaux,en,2008-12-18,"[12, 16, 10751]",22.08,6.0,746
18351,622,The Ninth Gate,en,1999-08-25,"[9648, 53, 27]",21.578,6.4,2382
18352,38684,Jane Eyre,en,2011-03-11,"[18, 10749]",18.83,7.3,1238
18353,1844,Entrapment,en,1999-04-29,"[10749, 18, 9648]",21.578,6.2,1636
18354,60672,Crimson Rivers II: Angels of the Apocalypse,fr,2004-02-18,"[28, 53, 80]",17.077,6.1,584
18355,10477,Driven,en,2001-04-27,[28],13.827,5.2,583
18356,10610,The Medallion,en,2003-08-15,"[53, 14, 28, 35]",24.041,5.6,878
18357,162095,Doraemon: Nobita and the Robot Kingdom,ja,2002-03-09,[16],18.596,6.7,9
18358,316154,The Bad Batch,en,2017-06-23,"[18, 27, 878]",21.833,5.2,879
18359,296098,Bridge of Spies,en,2015-10-15,"[53, 18]",19.829,7.2,5993
18360,14207,The Librarian: Quest for the Spear,en,2004-07-12,"[12, 28, 14]",17.574,6.2,526
18361,889,The Flintstones in Viva Rock Vegas,en,2000-04-28,"[35, 10751, 10749]",20.324,4.8,604
18362,79218,Ice Age: A Mammoth Christmas,en,2011-11-24,"[16, 10751, 10770]",23.576,6.4,537
18363,301365,The Neon Demon,en,2016-06-08,"[53, 18, 27]",23.579,6.5,3297
18364,243938,Hot Tub Time Machine 2,en,2015-02-20,[35],18.328,5.2,755
18365,10908,Inferno,en,1999-09-25,"[28, 18, 10749]",22.823,6.1,227
18366,617505,Hubie Halloween,en,2020-10-07,"[35, 9648, 27]",20.298,6.0,1264
18367,364220,The Keeping Hours,en,2017-06-15,"[18, 14]",15.83,7.0,106
18368,253046,Jailbait,en,2014-02-14,"[80, 18, 53]",20.432,4.8,80
18369,10166,The Witches,en,1990-05-25,"[12, 14, 27, 10751]",21.471,6.9,1013
18370,401561,Mom and Dad,en,2018-01-19,"[53, 27, 35]",23.993,5.4,818
18371,381696,Shrek the Musical,en,2013-09-17,"[10402, 35, 14]",18.835,7.2,92
18372,9101,Down Periscope,en,1996-03-01,[35],16.07,6.1,335
18373,109080,Fist of the North Star: Legend of Raoh - Chapter of Death in Love,ja,2006-03-11,"[16, 28]",13.811,6.7,58
18374,5820,The Sentinel,en,2006-04-19,"[28, 53, 80]",17.071,6.0,637
18375,10706,Mimic 2,en,2001-07-17,"[27, 878, 53]",23.969,5.3,162
18376,10646,Tomcats,en,2001-03-30,"[35, 10749]",14.069,5.1,205
18377,75338,Raped by an Angel 2: The Uniform Fan,cn,1998-03-06,"[27, 53]",20.748,4.3,6
18378,11713,Fist of Fury,zh,1972-03-22,"[18, 28, 53]",23.962,7.3,709
18379,549053,Last Christmas,en,2019-11-07,"[35, 10749]",19.085,7.3,1907
18380,411976,Novitiate,en,2017-10-27,[18],17.325,6.4,131
18381,284536,The Gambler,en,2014-12-25,"[53, 80, 18]",19.071,5.9,1154
18382,663124,Glass Houses,en,2020-01-09,"[53, 10770]",16.385,6.1,10
18383,554581,Crazy About Work,es,2018-11-16,[35],18.828,7.7,136
18384,535544,Downton Abbey,en,2019-09-12,"[18, 10749, 36]",17.332,7.2,896
18385,429197,Vice,en,2018-12-25,"[35, 18]",15.578,7.1,2820
18386,15189,Hotel for Dogs,en,2009-01-16,"[35, 10751]",17.816,6.1,740
18387,9815,Goal! II: Living the Dream,en,2007-02-09,[18],19.566,6.0,542
18388,48466,Scared Shrekless,en,2010-10-28,"[16, 35, 27]",18.567,6.4,315
18389,23049,My Life in Ruins,en,2009-06-05,"[35, 10749]",18.315,6.1,341
18390,299245,The Gallows,en,2015-07-10,"[27, 53]",20.068,5.0,834
18391,658760,Isi & Ossi,de,2020-02-14,"[10749, 35]",21.832,6.9,769
18392,9408,Surf's Up,en,2007-06-08,"[16, 35, 10751]",21.764,6.3,2021
18393,449755,Christmas Inheritance,en,2017-12-15,"[10749, 18]",20.272,6.3,741
18394,109424,Captain Phillips,en,2013-10-10,"[28, 18, 53]",22.066,7.6,5901
18395,14059,Snow Buddies,en,2008-02-05,"[10751, 12]",15.812,6.1,219
18396,527729,Asterix: The Secret of the Magic Potion,fr,2018-05-12,"[10751, 16, 35, 12]",20.82,6.9,998
18397,9489,You've Got Mail,en,1998-02-26,"[35, 10749]",23.881,6.6,2699
18398,895744,Studio 666,en,2022-02-24,"[27, 35, 10402]",16.449,6.3,76
18399,38939,Tales from the Crypt,en,1972-03-09,[27],13.557,6.9,217
18400,95963,The Walking Dead,en,1995-02-24,"[18, 10752]",16.096,6.8,18
18401,10757,Kabhi Khushi Kabhie Gham,hi,2001-12-14,"[35, 18]",23.307,7.8,436
18402,793,Blue Velvet,en,1986-01-01,"[18, 80, 9648, 53]",17.806,7.7,2604
18403,405871,On the Beach,ja,1985-08-24,[],23.849,4.2,5
18404,1125,Dreamgirls,en,2006-12-25,"[18, 10402]",18.807,6.8,836
18405,40170,Mortal Kombat: Rebirth,en,2010-06-08,"[28, 14]",17.308,6.7,105
18406,785527,Forever Rich,nl,2021-10-01,"[80, 35, 18]",16.773,5.9,72
18407,451925,Time Freak,en,2018-11-09,"[878, 35, 10749]",22.816,6.6,379
18408,348678,A Man Called Ove,sv,2015-12-25,"[35, 18]",13.309,7.6,842
18409,519473,Nancy Drew and the Hidden Staircase,en,2019-03-15,"[80, 10751, 35, 9648]",17.567,6.5,180
18410,140823,Saving Mr. Banks,en,2013-11-29,"[35, 18, 36]",19.008,7.4,2912
18411,5289,Chaos,en,2005-01-17,"[18, 28, 80]",15.803,6.3,823
18412,253310,Premature,en,2014-07-02,[35],21.057,5.5,389
18413,36691,Solitary Man,en,2009-09-07,"[35, 18, 10749]",19.805,5.8,244
18414,2671,Ringu,ja,1998-01-30,"[27, 53]",18.303,7.1,1049
18415,25376,The Secret in Their Eyes,es,2009-08-13,"[80, 18, 9648]",21.305,8.0,2052
18416,225086,Aura: Koga Maryuin's Last War,ja,2013-04-13,"[16, 35, 18, 14, 10749]",20.405,5.3,20
18417,246790,Pinocchio,de,2013-12-24,"[16, 18, 14]",14.756,4.7,15
18418,107748,Sin tetas no hay paraiso,es,2010-07-23,"[80, 18]",19.803,7.2,50
18419,662712,Flag Day,en,2021-08-20,"[18, 53, 80]",22.251,6.0,80
18420,456154,White Fang,fr,2018-03-28,"[16, 10751]",19.06,7.3,170
18421,456750,"Game Over, Man!",en,2018-03-23,"[28, 35]",22.809,5.5,792
18422,244267,I Origins,en,2014-07-18,"[878, 18]",17.053,7.6,2796
18423,137093,Last Vegas,en,2013-10-31,[35],20.051,6.4,1869
18424,923597,Eraser: Reborn,en,2022-03-31,[28],18.078,7.0,63
18425,1090,The Thirteenth Floor,en,1999-04-16,"[53, 878, 9648]",17.798,7.0,1031
18426,513045,Stuber,en,2019-07-11,"[28, 35]",22.562,6.7,1061
18427,9545,Sniper,en,1993-01-29,"[28, 18, 53]",19.545,6.2,314
18428,10719,Elf,en,2003-10-09,"[35, 10751, 14]",20.046,6.6,3262
18429,329981,Shut In,en,2016-11-11,"[18, 53]",16.053,5.3,616
18430,86828,Absolutely Anything,en,2015-06-26,"[35, 878]",22.55,5.8,1163
18431,144616,Sofia the First: Once Upon a Princess,en,2012-11-18,"[16, 10751]",14.828,7.1,76
18432,9346,Risky Business,en,1983-08-05,"[35, 10749, 18]",18.044,6.6,1010
18433,654299,Out of the Clear Blue Sky,es,2019-12-24,"[35, 18, 10402]",18.261,8.1,295
18434,484468,The Wolf's Call,fr,2019-02-20,"[53, 28]",18.056,7.6,1592
18435,431742,The Last Dragonslayer,en,2016-12-25,"[12, 35, 14]",20.78,5.9,41
18436,302688,My Big Fat Greek Wedding 2,en,2016-03-23,"[10749, 35]",14.748,5.9,862
18437,221912,Raped by an Angel 4: The Rapist's Union,cn,1999-01-17,[53],10.161,5.8,4
18438,451919,What They Had,en,2018-10-19,[18],15.912,6.5,87
18439,2576,The Diary of Anne Frank,en,1959-03-18,"[18, 36]",22.29,7.2,292
